Item Code;Item Name;set/20;out/20;nov/20;dez/20;jan/21;fev/21;mar/21;abr/21;mai/21;jun/21;jul/21;ago/21;set/21;out/21;nov/21;dez/21;jan/22;fev/22;mar/22;abr/22;mai/22;jun/22;jul/22;ago/22;set/22
500550;item 1; $711.766 ; $733.480 ; $666.115 ; $673.894 ; $701.181 ; $739.330 ; $668.889 ; $660.478 ; $702.593 ; $738.500 ; $686.679 ; $740.279 ; $697.498 ; $710.059 ; $741.673 ; $697.939 ; $676.514 ; $738.450 ; $711.835 ; $666.629 ; $680.773 ; $711.824 ; $692.380 ; $685.079 ; $657.886 
500061;item 2; $461.200 ; $461.200 ; $649.200 ; $589.000 ; $938.600 ; $930.400 ; $210.400 ; $578.800 ; $1.163.600 ; $841.000 ; $606.400 ; $926.200 ; $617.500 ; $679.940 ; $715.000 ; $715.000 ; $825.000 ; $715.000 ; $715.000 ; $715.000 ; $715.000 ; $-   ; $-   ; $-   ; $-   
500552;item 3;;;;;;;;;;;;;;;; $720.000 ; $611.000 ; $708.000 ; $708.000 ; $611.000 ; $611.000 ; $611.000 ; $611.000 ; $611.000 ; $611.000 
500106;item 4; $475.200 ; $475.200 ; $418.000 ; $511.200 ; $682.400 ; $908.400 ; $225.200 ; $499.200 ; $1.058.400 ; $758.800 ; $492.800 ; $1.023.300 ; $682.200 ; $780.000 ; $600.000 ; $610.000 ; $800.000 ; $770.000 ; $810.000 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500551;item 5; $316.800 ; $316.800 ; $573.600 ; $460.800 ; $385.800 ; $735.600 ; $666.000 ; $675.600 ; $634.800 ; $651.000 ; $322.200 ; $361.200 ; $750.000 ; $666.000 ; $377.700 ; $630.000 ; $666.000 ; $666.000 ; $666.000 ; $503.500 ; $503.500 ; $503.500 ; $503.500 ; $503.500 ; $503.500 
500012;item 6; $521.800 ; $521.800 ; $289.000 ; $547.400 ; $681.800 ; $780.800 ; $521.000 ; $579.800 ; $579.000 ; $670.600 ; $519.800 ; $424.500 ; $522.900 ; $560.000 ; $405.000 ; $517.500 ; $750.000 ; $530.000 ; $575.000 ; $575.000 ; $575.000 ; $575.000 ; $575.000 ; $575.000 ; $575.000 
500533;item 7; $354.000 ; $354.000 ; $756.000 ; $308.400 ; $594.000 ; $829.200 ; $741.600 ; $542.400 ; $548.400 ; $644.400 ; $417.600 ; $490.300 ; $861.300 ; $283.200 ; $567.000 ; $277.600 ; $594.000 ; $829.200 ; $741.600 ; $380.000 ; $380.000 ; $650.000 ; $500.000 ; $450.000 ; $700.000 
500062;item 8; $726.000 ; $726.000 ; $304.600 ; $678.800 ; $601.000 ; $654.400 ; $561.000 ; $621.800 ; $545.200 ; $648.400 ; $357.400 ; $871.000 ; $580.700 ; $520.000 ; $400.000 ; $635.400 ; $486.800 ; $548.800 ; $570.000 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500285;item 9; $178.000 ; $178.000 ; $540.900 ; $421.600 ; $402.400 ; $677.200 ; $455.600 ; $562.800 ; $432.600 ; $545.800 ; $286.200 ; $677.800 ; $451.900 ; $270.000 ; $300.000 ; $500.000 ; $500.000 ; $600.000 ; $1.200.000 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500069;item 10; $204.800 ; $204.800 ; $407.400 ; $306.600 ; $230.800 ; $425.600 ; $483.800 ; $258.400 ; $348.400 ; $466.000 ; $354.200 ; $282.700 ; $552.700 ; $204.800 ; $407.400 ; $380.600 ; $346.000 ; $519.000 ; $415.200 ; $259.500 ; $259.500 ; $371.000 ; $388.200 ; $256.800 ; $449.200 
500384;item 11; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $26.600 ; $928.600 ; $310.400 ; $525.200 ; $301.500 ; $200.000 ; $200.000 ; $370.000 ; $200.000 ; $200.000 ; $200.000 ; $200.000 ; $200.000 ; $952.600 ; $200.000 ; $200.000 ; $778.000 ; $100.000 
500385;item 12; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $26.600 ; $928.600 ; $310.400 ; $525.200 ; $301.500 ; $200.000 ; $200.000 ; $370.000 ; $200.000 ; $200.000 ; $200.000 ; $200.000 ; $200.000 ; $952.600 ; $200.000 ; $200.000 ; $778.000 ; $100.000 
500534;item 13; $197.400 ; $197.400 ; $376.800 ; $291.000 ; $249.100 ; $407.400 ; $455.400 ; $285.600 ; $408.600 ; $481.200 ; $205.800 ; $274.000 ; $350.000 ; $280.000 ; $262.500 ; $261.900 ; $249.100 ; $407.400 ; $455.400 ; $250.000 ; $250.000 ; $280.800 ; $313.200 ; $248.400 ; $444.000 
500054;item 14; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $445.000 ; $325.000 ; $212.000 ; $266.300 ; $346.500 ; $365.000 ; $400.000 ; $445.000 ; $350.000 ; $350.000 ; $325.000 ; $275.000 ; $400.000 ; $325.000 
500080;item 15; $112.600 ; $112.600 ; $214.000 ; $170.400 ; $141.400 ; $260.000 ; $553.000 ; $134.200 ; $238.800 ; $190.400 ; $141.400 ; $150.300 ; $314.700 ; $90.100 ; $160.500 ; $238.500 ; $299.500 ; $389.400 ; $700.000 ; $350.000 ; $350.000 ; $224.600 ; $226.800 ; $135.600 ; $255.800 
500067;item 16; $238.000 ; $238.000 ; $349.000 ; $304.400 ; $401.000 ; $706.200 ; $291.000 ; $356.400 ; $283.400 ; $250.000 ; $216.800 ; $471.900 ; $314.600 ; $260.000 ; $9.999.999 ; $380.000 ; $280.000 ; $480.000 ; $350.000 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500438;item 17; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $337.400 ; $20.200 ; $50.000 ; $1.327.000 ; $147.500 ; $188.000 ; $198.000 ; $193.000 ; $220.000 ; $203.000 ; $168.000 ; $168.000 ; $-   ; $-   ; $-   ; $-   
500008;item 18; $167.800 ; $167.800 ; $327.800 ; $214.200 ; $228.600 ; $329.400 ; $386.600 ; $184.800 ; $148.000 ; $347.400 ; $307.400 ; $207.700 ; $320.000 ; $134.300 ; $245.900 ; $201.600 ; $253.200 ; $329.200 ; $262.600 ; $225.400 ; $225.400 ; $263.600 ; $286.800 ; $188.400 ; $335.600 
500163;item 19; $118.200 ; $118.200 ; $338.000 ; $253.400 ; $465.200 ; $475.300 ; $369.000 ; $306.400 ; $248.800 ; $255.600 ; $248.600 ; $440.000 ; $313.500 ; $390.000 ; $230.000 ; $350.000 ; $220.000 ; $280.000 ; $280.000 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500011;item 20; $181.600 ; $181.600 ; $273.600 ; $275.800 ; $370.800 ; $574.600 ; $259.200 ; $304.000 ; $143.400 ; $443.400 ; $326.800 ; $236.500 ; $246.100 ; $120.000 ; $150.000 ; $225.000 ; $225.000 ; $225.000 ; $300.000 ; $250.000 ; $250.000 ; $225.000 ; $237.500 ; $237.500 ; $237.500 
500059;item 21; $197.000 ; $197.000 ; $386.800 ; $177.000 ; $181.200 ; $464.600 ; $175.600 ; $120.000 ; $356.600 ; $286.800 ; $140.600 ; $450.500 ; $300.400 ; $351.000 ; $270.000 ; $270.000 ; $210.000 ; $220.000 ; $350.000 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500045;item 22; $163.200 ; $163.200 ; $221.400 ; $162.000 ; $301.200 ; $326.400 ; $475.200 ; $607.800 ; $655.200 ; $241.200 ; $55.200 ; $200.000 ; $200.000 ; $280.000 ; $180.000 ; $229.200 ; $400.000 ; $310.000 ; $280.000 ; $229.200 ; $229.200 ; $229.200 ; $229.200 ; $229.200 ; $229.200 
500042;item 23; $166.000 ; $166.000 ; $196.000 ; $220.400 ; $397.600 ; $249.400 ; $345.800 ; $214.800 ; $354.400 ; $207.400 ; $219.000 ; $300.000 ; $266.300 ; $132.800 ; $147.000 ; $237.600 ; $240.000 ; $360.000 ; $251.200 ; $222.400 ; $222.400 ; $147.600 ; $513.600 ; $232.600 ; $216.400 
500128;item 24; $233.000 ; $233.000 ; $300.000 ; $287.000 ; $395.000 ; $342.700 ; $19.600 ; $342.200 ; $339.800 ; $456.200 ; $241.200 ; $270.000 ; $300.000 ; $300.000 ; $210.000 ; $210.000 ; $210.000 ; $300.000 ; $240.000 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500044;item 25; $104.000 ; $104.000 ; $179.000 ; $170.400 ; $273.200 ; $482.600 ; $363.400 ; $213.000 ; $477.400 ; $251.400 ; $-   ; $388.500 ; $211.700 ; $240.000 ; $52.500 ; $178.200 ; $180.000 ; $270.000 ; $294.600 ; $332.200 ; $332.200 ; $124.200 ; $298.200 ; $200.000 ; $200.000 
500164;item 26; $181.000 ; $181.000 ; $291.600 ; $195.000 ; $121.200 ; $481.200 ; $279.400 ; $88.600 ; $298.000 ; $363.200 ; $223.200 ; $363.900 ; $242.600 ; $390.000 ; $300.000 ; $200.000 ; $170.000 ; $240.000 ; $200.000 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500448;item 27; $-   ; $-   ; $-   ; $-   ; $-   ; $10.000 ; $-   ; $5.400 ; $600 ; $474.600 ; $230.600 ; $-   ; $-   ; $1.116.600 ; $125.000 ; $103.000 ; $102.000 ; $102.000 ; $122.000 ; $102.000 ; $102.000 ; $102.000 ; $102.000 ; $102.000 ; $102.000 
500428;item 28; $39.600 ; $39.600 ; $844.600 ; $135.200 ; $67.400 ; $233.400 ; $238.400 ; $88.800 ; $101.600 ; $682.800 ; $295.600 ; $150.000 ; $250.000 ; $100.000 ; $130.000 ; $200.000 ; $200.000 ; $133.200 ; $133.200 ; $133.200 ; $133.200 ; $133.200 ; $133.200 ; $133.200 ; $133.200 
500538;item 29; $191.000 ; $191.000 ; $177.800 ; $125.300 ; $329.800 ; $192.600 ; $230.100 ; $177.600 ; $175.600 ; $126.200 ; $251.000 ; $211.500 ; $246.100 ; $184.000 ; $94.000 ; $112.800 ; $323.000 ; $192.600 ; $230.100 ; $234.100 ; $238.100 ; $242.100 ; $246.100 ; $250.100 ; $254.100 
500311;item 30; $297.600 ; $297.600 ; $102.000 ; $149.400 ; $207.400 ; $276.600 ; $139.600 ; $366.000 ; $192.400 ; $129.800 ; $224.200 ; $250.000 ; $250.000 ; $200.000 ; $150.000 ; $180.000 ; $250.000 ; $200.000 ; $200.000 ; $200.000 ; $200.000 ; $200.000 ; $200.000 ; $200.000 ; $200.000 
500312;item 31; $297.600 ; $297.600 ; $102.000 ; $149.400 ; $207.400 ; $276.600 ; $139.600 ; $366.000 ; $192.400 ; $129.800 ; $224.200 ; $250.000 ; $250.000 ; $200.000 ; $150.000 ; $180.000 ; $250.000 ; $200.000 ; $200.000 ; $200.000 ; $200.000 ; $200.000 ; $200.000 ; $200.000 ; $200.000 
500441;item 32; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $1.800 ; $191.600 ; $16.000 ; $30.000 ; $1.190.000 ; $106.500 ; $122.000 ; $127.000 ; $122.000 ; $142.000 ; $132.000 ; $112.000 ; $112.000 ; $-   ; $-   ; $-   ; $-   
500107;item 33; $139.600 ; $139.600 ; $258.800 ; $185.000 ; $170.600 ; $337.000 ; $163.400 ; $202.800 ; $179.000 ; $250.400 ; $151.200 ; $334.300 ; $222.900 ; $260.000 ; $200.000 ; $260.000 ; $190.000 ; $285.000 ; $228.000 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500083;item 34; $121.800 ; $121.800 ; $278.200 ; $180.400 ; $162.200 ; $280.000 ; $275.800 ; $119.000 ; $200.600 ; $221.800 ; $195.400 ; $154.100 ; $390.300 ; $97.500 ; $208.700 ; $144.000 ; $180.700 ; $234.900 ; $236.300 ; $157.600 ; $157.600 ; $158.800 ; $198.200 ; $135.800 ; $317.200 
500262;item 35; $27.600 ; $27.600 ; $203.200 ; $56.400 ; $35.400 ; $102.400 ; $70.000 ; $49.800 ; $89.600 ; $91.600 ; $47.200 ; $120.000 ; $926.000 ; $120.000 ; $120.000 ; $150.000 ; $150.000 ; $200.000 ; $150.000 ; $120.000 ; $120.000 ; $-   ; $-   ; $-   ; $-   
500275;item 36; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $1.253.000 ; $111.500 ; $149.500 ; $124.500 ; $119.500 ; $129.500 ; $129.500 ; $129.500 ; $129.500 ; $-   ; $-   ; $-   ; $-   
500010;item 37; $129.000 ; $129.000 ; $246.000 ; $166.000 ; $124.600 ; $190.200 ; $232.200 ; $116.000 ; $154.000 ; $233.800 ; $176.200 ; $160.000 ; $287.800 ; $129.000 ; $246.000 ; $165.000 ; $180.000 ; $240.000 ; $130.000 ; $156.200 ; $156.200 ; $137.400 ; $243.200 ; $160.000 ; $287.800 
500313;item 38; $198.000 ; $198.000 ; $60.200 ; $169.200 ; $166.800 ; $135.400 ; $122.600 ; $258.200 ; $722.000 ; $87.400 ; $183.000 ; $334.100 ; $299.700 ; $210.200 ; $112.500 ; $135.000 ; $271.500 ; $150.000 ; $150.000 ; $150.000 ; $150.000 ; $150.000 ; $150.000 ; $150.000 ; $150.000 
500314;item 39; $198.000 ; $198.000 ; $60.200 ; $169.200 ; $166.800 ; $135.400 ; $122.600 ; $258.200 ; $722.000 ; $87.400 ; $183.000 ; $334.100 ; $299.700 ; $210.200 ; $112.500 ; $135.000 ; $271.500 ; $150.000 ; $150.000 ; $150.000 ; $150.000 ; $150.000 ; $150.000 ; $150.000 ; $150.000 
500058;item 40; $146.000 ; $146.000 ; $242.800 ; $166.400 ; $126.800 ; $276.800 ; $184.400 ; $164.000 ; $202.800 ; $278.800 ; $130.400 ; $230.200 ; $300.000 ; $180.000 ; $200.000 ; $250.000 ; $200.000 ; $250.000 ; $202.800 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500055;item 41; $96.000 ; $96.000 ; $241.200 ; $238.200 ; $286.200 ; $187.200 ; $156.700 ; $232.800 ; $160.800 ; $331.200 ; $237.600 ; $163.000 ; $276.800 ; $180.000 ; $200.000 ; $200.000 ; $200.000 ; $225.000 ; $200.000 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500165;item 42; $107.600 ; $107.600 ; $204.400 ; $148.800 ; $108.000 ; $249.800 ; $147.200 ; $78.800 ; $104.200 ; $134.600 ; $66.600 ; $217.300 ; $369.100 ; $125.000 ; $200.000 ; $225.000 ; $175.000 ; $250.000 ; $200.000 ; $125.000 ; $125.000 ; $128.000 ; $128.000 ; $128.000 ; $128.000 
500004;item 43; $60.600 ; $60.600 ; $126.000 ; $94.000 ; $93.800 ; $250.400 ; $255.200 ; $171.400 ; $186.200 ; $146.600 ; $108.500 ; $128.600 ; $120.000 ; $80.000 ; $80.000 ; $187.500 ; $250.000 ; $250.000 ; $250.000 ; $270.000 ; $270.000 ; $300.000 ; $200.000 ; $120.000 ; $150.000 
500430;item 44; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $113.600 ; $1.000.000 ; $350.000 ; $108.700 ; $101.500 ; $118.500 ; $103.500 ; $103.500 ; $100.000 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500075;item 45; $99.000 ; $99.000 ; $227.800 ; $171.400 ; $149.800 ; $234.000 ; $299.000 ; $145.600 ; $156.200 ; $258.000 ; $145.800 ; $119.600 ; $234.300 ; $79.200 ; $170.900 ; $165.400 ; $167.000 ; $250.500 ; $200.400 ; $125.300 ; $125.300 ; $147.800 ; $211.000 ; $108.600 ; $190.400 
500258;item 46; $20.200 ; $20.200 ; $108.800 ; $131.600 ; $51.600 ; $124.200 ; $97.000 ; $68.200 ; $70.600 ; $119.800 ; $74.600 ; $85.000 ; $876.000 ; $80.000 ; $100.000 ; $120.000 ; $120.000 ; $150.000 ; $120.000 ; $95.000 ; $95.000 ; $95.000 ; $95.000 ; $95.000 ; $95.000 
500126;item 47; $87.200 ; $87.200 ; $211.400 ; $181.200 ; $143.000 ; $275.400 ; $270.200 ; $139.000 ; $-   ; $396.000 ; $45.800 ; $125.800 ; $212.600 ; $69.800 ; $158.600 ; $133.700 ; $135.000 ; $202.500 ; $162.000 ; $153.000 ; $153.000 ; $106.100 ; $144.400 ; $115.800 ; $172.800 
500360;item 48; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $392.600 ; $670.600 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $829.600 ; $96.000 ; $111.000 ; $95.500 ; $95.500 
500397;item 49; $32.000 ; $32.000 ; $77.800 ; $90.000 ; $100.400 ; $227.400 ; $177.800 ; $93.200 ; $125.400 ; $151.200 ; $65.600 ; $190.000 ; $319.900 ; $140.000 ; $131.300 ; $175.500 ; $175.000 ; $190.000 ; $165.000 ; $90.000 ; $90.000 ; $83.100 ; $83.100 ; $83.100 ; $83.100 
500074;item 50; $86.400 ; $86.400 ; $188.600 ; $130.800 ; $116.400 ; $191.400 ; $142.600 ; $130.400 ; $190.000 ; $82.800 ; $-   ; $200.000 ; $219.000 ; $100.000 ; $188.600 ; $168.300 ; $153.000 ; $229.500 ; $183.600 ; $168.300 ; $168.300 ; $168.300 ; $168.300 ; $168.300 ; $168.300 
500084;item 51; $95.000 ; $95.000 ; $169.000 ; $124.400 ; $114.000 ; $148.400 ; $203.200 ; $106.800 ; $52.600 ; $189.800 ; $154.600 ; $130.000 ; $165.200 ; $104.000 ; $112.500 ; $135.000 ; $150.000 ; $150.000 ; $150.000 ; $150.000 ; $150.000 ; $150.000 ; $150.000 ; $150.000 ; $150.000 
500476;item 52; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $860.800 ; $860.800 ; $860.800 ; $860.800 ; $860.800 ; $860.800 
500340;item 53; $-   ; $-   ; $-   ; $-   ; $-   ; $8.000 ; $302.400 ; $76.800 ; $335.800 ; $43.400 ; $43.400 ; $68.000 ; $130.000 ; $65.000 ; $80.000 ; $105.000 ; $90.000 ; $130.000 ; $105.000 ; $771.500 ; $83.500 ; $1.000 ; $1.000 ; $1.000 ; $1.000 
500123;item 54; $85.200 ; $85.200 ; $169.000 ; $129.200 ; $131.200 ; $194.200 ; $234.200 ; $94.000 ; $166.400 ; $167.600 ; $100.000 ; $100.000 ; $150.000 ; $170.000 ; $237.000 ; $203.400 ; $204.800 ; $209.600 ; $166.200 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500373;item 55; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $392.400 ; $485.600 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $829.600 ; $63.500 ; $78.500 ; $63.000 ; $63.000 
500315;item 56; $198.000 ; $198.000 ; $28.000 ; $91.400 ; $171.800 ; $191.600 ; $71.400 ; $227.000 ; $53.400 ; $87.000 ; $127.800 ; $167.500 ; $254.300 ; $175.500 ; $90.000 ; $108.000 ; $205.500 ; $120.000 ; $120.000 ; $120.000 ; $120.000 ; $120.000 ; $120.000 ; $120.000 ; $120.000 
500316;item 57; $198.000 ; $198.000 ; $28.000 ; $91.400 ; $171.800 ; $191.600 ; $71.400 ; $227.000 ; $53.400 ; $87.000 ; $127.800 ; $167.500 ; $254.300 ; $175.500 ; $90.000 ; $108.000 ; $205.500 ; $120.000 ; $120.000 ; $120.000 ; $120.000 ; $120.000 ; $120.000 ; $120.000 ; $120.000 
500346;item 58; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $2.800 ; $393.000 ; $490.000 ; $-   ; $-   ; $528.000 ; $45.000 ; $55.000 ; $45.000 ; $45.000 ; $45.000 ; $45.000 ; $45.000 ; $45.000 ; $45.000 ; $45.000 
500065;item 59; $89.200 ; $89.200 ; $180.400 ; $130.800 ; $146.000 ; $250.000 ; $189.400 ; $118.800 ; $216.400 ; $184.600 ; $134.000 ; $200.600 ; $230.500 ; $120.000 ; $77.500 ; $200.000 ; $150.000 ; $210.000 ; $153.100 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500076;item 60; $102.800 ; $102.800 ; $201.000 ; $183.200 ; $41.600 ; $274.400 ; $198.200 ; $166.000 ; $52.400 ; $201.600 ; $81.600 ; $119.900 ; $266.900 ; $82.300 ; $150.800 ; $120.800 ; $122.000 ; $183.000 ; $146.400 ; $91.500 ; $91.500 ; $37.200 ; $199.800 ; $107.400 ; $217.000 
500068;item 61; $91.800 ; $91.800 ; $157.200 ; $112.400 ; $164.600 ; $254.600 ; $187.500 ; $165.200 ; $267.000 ; $180.400 ; $92.600 ; $258.600 ; $184.600 ; $140.000 ; $160.000 ; $108.000 ; $117.000 ; $144.000 ; $189.000 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500049;item 62; $64.200 ; $64.200 ; $131.400 ; $90.000 ; $186.000 ; $168.000 ; $255.000 ; $336.000 ; $243.600 ; $82.200 ; $89.400 ; $120.000 ; $120.000 ; $160.000 ; $97.500 ; $114.300 ; $200.000 ; $200.000 ; $126.900 ; $126.900 ; $126.900 ; $126.900 ; $126.900 ; $126.900 ; $126.900 
500386;item 63; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $16.600 ; $540.600 ; $75.000 ; $128.400 ; $91.500 ; $91.500 ; $91.500 ; $84.500 ; $100.000 ; $90.000 ; $91.500 ; $100.000 ; $60.000 ; $558.400 ; $-   ; $-   ; $-   ; $-   
500387;item 64; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $16.600 ; $540.600 ; $75.000 ; $128.400 ; $91.500 ; $91.500 ; $91.500 ; $84.500 ; $100.000 ; $90.000 ; $91.500 ; $100.000 ; $60.000 ; $558.400 ; $-   ; $-   ; $-   ; $-   
500483;item 65; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $780.000 ; $780.000 ; $780.000 ; $780.000 ; $780.000 ; $780.000 
500041;item 66; $69.000 ; $69.000 ; $92.600 ; $68.600 ; $189.400 ; $161.600 ; $360.600 ; $145.800 ; $176.400 ; $137.000 ; $193.800 ; $79.800 ; $127.600 ; $69.000 ; $92.600 ; $110.000 ; $100.000 ; $150.000 ; $145.000 ; $165.200 ; $165.200 ; $58.800 ; $112.600 ; $79.800 ; $127.600 
500345;item 67; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $7.200 ; $201.800 ; $46.800 ; $108.000 ; $-   ; $128.600 ; $184.600 ; $120.000 ; $120.000 ; $150.000 ; $175.000 ; $175.000 ; $150.000 ; $100.000 ; $100.000 ; $100.000 ; $100.000 ; $100.000 ; $100.000 
500475;item 68; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $750.000 ; $750.000 ; $750.000 ; $750.000 ; $750.000 ; $750.000 
500072;item 69; $76.200 ; $76.200 ; $181.600 ; $140.400 ; $122.400 ; $170.600 ; $234.200 ; $135.400 ; $164.400 ; $202.600 ; $98.800 ; $80.100 ; $178.200 ; $61.000 ; $136.200 ; $115.900 ; $117.000 ; $175.500 ; $140.400 ; $87.800 ; $87.800 ; $97.400 ; $138.400 ; $71.800 ; $144.800 
500319;item 70; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $930.400 ; $87.000 ; $70.000 ; $69.000 ; $69.000 ; $84.000 ; $69.000 ; $69.000 ; $69.000 ; $69.000 ; $69.000 ; $69.000 
500354;item 71; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $18.000 ; $741.000 ; $144.000 ; $80.200 ; $113.500 ; $108.500 ; $108.500 ; $112.000 ; $134.400 ; $134.400 ; $144.000 ; $134.400 ; $108.500 ; $108.500 ; $-   ; $-   ; $-   ; $-   
500355;item 72; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $18.000 ; $741.000 ; $144.000 ; $80.200 ; $113.500 ; $108.500 ; $108.500 ; $112.000 ; $134.400 ; $134.400 ; $144.000 ; $134.400 ; $108.500 ; $108.500 ; $-   ; $-   ; $-   ; $-   
500400;item 73; $26.400 ; $26.400 ; $65.800 ; $57.200 ; $51.600 ; $174.200 ; $176.800 ; $110.200 ; $145.000 ; $212.200 ; $120.600 ; $83.600 ; $184.600 ; $52.000 ; $75.000 ; $90.000 ; $100.000 ; $150.000 ; $120.000 ; $100.000 ; $100.000 ; $84.600 ; $84.600 ; $84.600 ; $84.600 
500063;item 74; $90.800 ; $90.800 ; $184.600 ; $154.800 ; $147.800 ; $203.200 ; $136.100 ; $108.600 ; $139.800 ; $215.600 ; $115.200 ; $130.000 ; $160.000 ; $134.600 ; $137.800 ; $135.000 ; $113.400 ; $127.800 ; $112.000 ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   
500266;item 75; $62.800 ; $62.800 ; $128.800 ; $100.800 ; $91.800 ; $126.200 ; $181.000 ; $76.000 ; $113.400 ; $176.400 ; $136.800 ; $74.400 ; $129.800 ; $62.800 ; $99.000 ; $108.900 ; $99.000 ; $148.500 ; $118.800 ; $100.000 ; $100.000 ; $104.100 ; $104.100 ; $104.100 ; $104.100 
500344;item 76; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $10.800 ; $378.200 ; $3.600 ; $129.600 ; $90.000 ; $107.500 ; $159.900 ; $80.000 ; $75.000 ; $117.000 ; $150.000 ; $150.000 ; $130.000 ; $80.000 ; $80.000 ; $80.000 ; $80.000 ; $80.000 ; $80.000 
500052;item 77; $63.000 ; $63.000 ; $193.200 ; $78.600 ; $174.000 ; $161.400 ; $209.400 ; $298.100 ; $153.600 ; $87.000 ; $39.600 ; $120.000 ; $120.000 ; $128.000 ; $67.500 ; $103.900 ; $180.000 ; $170.000 ; $115.400 ; $80.000 ; $115.400 ; $115.400 ; $115.400 ; $115.400 ; $115.400 
500539;item 78; $96.000 ; $96.000 ; $104.000 ; $34.600 ; $152.600 ; $96.200 ; $106.400 ; $90.600 ; $111.000 ; $100.800 ; $165.600 ; $104.000 ; $104.000 ; $152.000 ; $78.000 ; $108.000 ; $104.000 ; $96.200 ; $106.400 ; $100.000 ; $100.000 ; $108.600 ; $111.100 ; $113.600 ; $116.100 
500358;item 79; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $20.000 ; $548.600 ; $191.800 ; $245.400 ; $65.100 ; $120.000 ; $120.000 ; $120.000 ; $78.600 ; $78.600 ; $93.200 ; $78.600 ; $60.100 ; $60.100 ; $-   ; $-   ; $-   ; $-   
500359;item 80; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $20.000 ; $548.600 ; $191.800 ; $245.400 ; $65.100 ; $120.000 ; $120.000 ; $120.000 ; $78.600 ; $78.600 ; $93.200 ; $78.600 ; $60.100 ; $60.100 ; $-   ; $-   ; $-   ; $-   
500356;item 81; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $-   ; $27.200 ; $609.800 ; $198.000 ; $207.000 ; $66.900 ; $120.000 ; $120.000 ; $120.000 ; $79.800 ; $79.800 ; $100.600 ; $79.800 ; $66.900 ; $66.900 ; $-   ; $-   ; $-   ; $-   
